LAMMPS data generated from YCOR400.gro

31200 atoms
6 atom types

0.000000 75.29860000 xlo xhi
0.000000 75.29860000 ylo yhi
0.000000 75.29860000 zlo zhi

Masses

1 12.0110000000 # C
2 18.9984031630 # F
3 1.0080000000 # H
4 14.0070000000 # N
5 15.9990000000 # O
6 32.0600000000 # S

Atoms # atomic

590 3 47.99000000 13.67000000 51.15000000
591 3 47.41000000 13.15000000 49.55000000
592 3 47.82000000 14.84000000 49.89000000
593 1 45.08000000 15.17000000 48.50000000
594 1 44.27000000 16.20000000 48.10000000
595 6 43.92000000 17.31000000 49.48000000
596 1 44.07000000 16.20000000 46.63000000
597 1 44.74000000 15.24000000 46.04000000
598 6 45.53000000 14.11000000 47.13000000
599 3 44.93000000 15.05000000 44.99000000
600 1 43.42000000 17.31000000 45.92000000
601 3 42.56000000 17.00000000 45.32000000
602 3 43.22000000 18.03000000 46.72000000
603 3 44.14000000 17.75000000 45.23000000
604 1 44.66000000 16.85000000 53.32000000
605 1 45.04000000 16.34000000 54.56000000
606 1 45.90000000 15.02000000 54.69000000
607 1 46.27000000 14.20000000 55.81000000
608 6 46.24000000 14.32000000 57.63000000
609 4 44.56000000 17.01000000 55.75000000
610 1 43.82000000 18.09000000 55.59000000
611 1 43.55000000 18.61000000 54.30000000
612 4 43.96000000 18.05000000 53.20000000
613 1 42.74000000 19.87000000 54.47000000
614 1 42.47000000 20.07000000 55.84000000
615 1 43.12000000 19.02000000 56.62000000
616 5 42.97000000 18.84000000 57.85000000
617 1 41.75000000 21.17000000 56.26000000
618 3 41.33000000 21.13000000 57.27000000
619 1 41.24000000 22.11000000 55.37000000
620 3 40.68000000 22.96000000 55.75000000
621 1 41.55000000 21.93000000 53.94000000
622 3 41.39000000 22.65000000 53.14000000
623 1 42.30000000 20.84000000 53.55000000
624 3 42.64000000 20.87000000 52.51000000
625 2 8.55000000 59.36000000 50.54000000
626 1 7.86000000 60.31000000 49.93000000
627 1 8.55000000 61.07000000 49.02000000
628 3 9.62000000 60.98000000 48.92000000
629 1 7.80000000 61.90000000 48.21000000
630 1 8.26000000 62.72000000 47.05000000
631 1 9.52000000 63.01000000 46.70000000
632 1 10.42000000 62.21000000 45.84000000
633 4 11.12000000 61.44000000 45.34000000
634 1 10.08000000 64.41000000 46.69000000
635 4 10.43000000 65.51000000 46.76000000
636 1 6.99000000 63.16000000 46.32000000
637 1 5.82000000 62.73000000 47.24000000
638 5 4.69000000 62.99000000 46.98000000
639 1 6.38000000 62.02000000 48.41000000
640 1 5.69000000 61.26000000 49.32000000
641 3 4.62000000 61.34000000 49.49000000
642 1 6.46000000 60.36000000 50.05000000
643 2 5.79000000 59.69000000 51.00000000
644 1 6.88000000 63.98000000 45.25000000
645 3 7.65000000 64.73000000 45.11000000
646 1 5.80000000 64.18000000 44.24000000
647 1 5.85000000 65.39000000 43.61000000
648 1 6.13000000 66.85000000 44.06000000
649 3 6.64000000 67.40000000 43.27000000
650 3 5.23000000 67.42000000 44.29000000
651 3 6.81000000 66.85000000 44.91000000
652 1 5.41000000 65.24000000 42.21000000
653 1 4.90000000 63.99000000 41.95000000
654 6 5.11000000 62.87000000 43.33000000
655 1 4.79000000 63.79000000 40.54000000
656 4 4.40000000 62.72000000 39.69000000
657 1 4.61000000 61.28000000 40.03000000
658 3 4.56000000 60.73000000 39.09000000
659 3 5.54000000 61.16000000 40.58000000
660 3 3.76000000 60.99000000 40.64000000
661 1 4.56000000 63.24000000 38.34000000
662 1 4.19000000 62.63000000 36.87000000
663 1 4.53000000 63.30000000 35.73000000
664 1 4.10000000 62.51000000 34.59000000
665 1 3.30000000 61.49000000 35.08000000
666 4 3.34000000 61.55000000 36.48000000
667 1 2.47000000 60.77000000 37.34000000
668 3 2.21000000 61.39000000 38.20000000
669 3 1.59000000 60.66000000 36.71000000
670 3 2.78000000 59.78000000 37.69000000
671 1 2.82000000 60.66000000 34.07000000
672 1 3.28000000 60.92000000 32.78000000
673 6 4.34000000 62.32000000 32.84000000
674 1 2.69000000 60.12000000 31.68000000
675 1 1.84000000 59.26000000 32.22000000
676 6 1.63000000 59.35000000 33.98000000
677 3 1.44000000 58.33000000 31.80000000
678 1 3.17000000 60.11000000 30.31000000
679 3 4.17000000 59.66000000 30.34000000
680 3 2.65000000 59.39000000 29.68000000
681 3 3.21000000 61.12000000 29.91000000
682 1 5.12000000 64.78000000 35.83000000
683 1 5.29000000 65.33000000 37.11000000
684 1 5.09000000 64.53000000 38.42000000
685 1 5.29000000 64.85000000 39.84000000
686 6 5.87000000 66.24000000 40.79000000
687 4 5.84000000 66.62000000 37.30000000
688 1 6.22000000 67.28000000 36.21000000
689 1 6.07000000 66.67000000 34.88000000
690 4 5.50000000 65.50000000 34.67000000
691 1 6.66000000 67.59000000 33.85000000
692 1 7.03000000 68.74000000 34.46000000
693 1 6.80000000 68.69000000 36.01000000
694 5 6.74000000 69.68000000 36.74000000
695 1 7.51000000 69.81000000 33.71000000
696 3 7.66000000 70.73000000 34.27000000
697 1 7.87000000 69.77000000 32.35000000
698 3 7.97000000 70.73000000 31.85000000
699 1 7.47000000 68.57000000 31.68000000
700 3 7.33000000 68.71000000 30.61000000
701 1 6.92000000 67.50000000 32.41000000
702 3 7.06000000 66.49000000 32.05000000
703 2 2.02000000 14.21000000 71.82000000
704 1 0.74000000 14.15000000 72.29000000
705 1 0.47000000 14.16000000 73.75000000
706 3 1.26000000 13.94000000 74.45000000
707 1 74.40000000 14.15000000 74.12000000
708 1 73.82000000 14.35000000 0.22000000
709 1 74.54000000 14.24000000 1.34000000
710 1 0.28000000 13.26000000 1.63000000
711 4 1.26000000 12.66000000 1.78000000
712 1 74.51000000 15.10000000 2.47000000
713 4 74.40000000 15.70000000 3.44000000
714 1 72.27000000 14.66000000 0.02000000
715 1 72.05000000 14.63000000 73.81000000
716 5 71.02000000 14.75000000 73.14000000
717 1 73.38000000 14.27000000 73.21000000
718 1 73.63000000 14.32000000 71.80000000
719 3 72.78000000 14.71000000 71.23000000
720 1 74.98000000 14.29000000 71.38000000
721 2 75.15000000 14.48000000 70.07000000
722 1 71.43000000 15.01000000 1.06000000
723 3 72.00000000 15.08000000 1.99000000
724 1 69.97000000 15.22000000 1.12000000
725 1 69.42000000 15.75000000 2.21000000
726 1 70.00000000 16.70000000 3.20000000
727 3 69.69000000 17.73000000 3.03000000
728 3 69.85000000 16.39000000 4.24000000
729 3 71.07000000 16.70000000 2.99000000
730 1 68.01000000 15.54000000 2.31000000
731 1 67.50000000 15.02000000 1.19000000
732 6 68.74000000 14.62000000 75.27000000
733 1 66.05000000 14.71000000 1.47000000
734 4 64.93000000 14.30000000 0.67000000
735 1 65.03000000 13.73000000 74.59000000
736 3 66.00000000 13.24000000 74.59000000
737 3 64.26000000 12.97000000 74.45000000
738 3 65.04000000 14.54000000 73.86000000
739 1 63.80000000 14.34000000 1.54000000
740 1 62.21000000 14.12000000 1.35000000
741 1 61.33000000 14.20000000 2.41000000
742 1 60.01000000 13.94000000 1.93000000
743 1 60.11000000 13.71000000 0.65000000
744 4 61.46000000 13.88000000 0.22000000
745 1 61.82000000 13.80000000 74.07000000
746 3 62.15000000 12.85000000 73.66000000
747 3 60.97000000 14.12000000 73.48000000
748 3 62.65000000 14.47000000 73.85000000
749 1 58.90000000 13.49000000 75.27000000
750 1 57.85000000 13.62000000 0.85000000
751 6 58.33000000 13.98000000 2.54000000
752 1 56.51000000 13.49000000 0.23000000
753 1 56.60000000 13.43000000 74.19000000
754 6 58.35000000 13.37000000 73.55000000
755 3 55.81000000 13.22000000 73.47000000
756 1 55.20000000 13.57000000 0.94000000
757 3 54.93000000 14.62000000 1.04000000
758 3 54.43000000 13.06000000 0.37000000
759 3 55.37000000 13.32000000 1.99000000
760 1 61.83000000 14.77000000 3.86000000
761 1 63.18000000 15.07000000 3.97000000
762 1 64.22000000 14.66000000 2.83000000
763 1 65.62000000 14.95000000 2.74000000
764 6 66.92000000 15.66000000 3.72000000
765 4 63.65000000 15.62000000 5.18000000
766 1 62.77000000 15.85000000 6.15000000
767 1 61.46000000 15.42000000 6.04000000
768 4 60.99000000 14.98000000 4.91000000
769 1 60.82000000 15.61000000 7.39000000
770 1 61.81000000 16.08000000 8.27000000
771 1 63.07000000 16.31000000 7.56000000
772 5 64.01000000 16.85000000 8.04000000
773 1 61.42000000 16.27000000 9.59000000
774 3 62.13000000 16.57000000 10.35000000
775 1 60.19000000 16.04000000 10.09000000
776 3 59.85000000 16.32000000 11.08000000
777 1 59.21000000 15.60000000 9.18000000
778 3 58.20000000 15.45000000 9.56000000
779 1 59.57000000 15.36000000 7.87000000
780 3 58.80000000 15.06000000 7.16000000
781 2 40.01000000 64.49000000 50.43000000
782 1 40.82000000 65.31000000 51.05000000
783 1 40.81000000 66.59000000 50.54000000
784 3 40.05000000 66.78000000 49.80000000
785 1 41.81000000 67.45000000 50.70000000
786 1 42.16000000 68.79000000 50.07000000
787 1 41.35000000 69.50000000 49.27000000
788 1 40.96000000 70.92000000 49.47000000
789 4 41.09000000 72.07000000 49.71000000
790 1 40.73000000 68.91000000 48.00000000
791 4 40.35000000 68.48000000 46.95000000
792 1 43.55000000 69.16000000 50.65000000
793 1 44.05000000 68.01000000 51.45000000
794 5 45.10000000 67.97000000 52.11000000
795 1 42.91000000 66.91000000 51.38000000
796 1 42.99000000 65.61000000 51.92000000
797 3 43.95000000 65.31000000 52.35000000
798 1 41.91000000 64.78000000 51.80000000
799 2 41.89000000 63.63000000 52.51000000
800 1 44.12000000 70.27000000 50.31000000
801 3 43.60000000 70.88000000 49.57000000
802 1 45.49000000 70.78000000 50.45000000
803 1 45.88000000 71.89000000 51.09000000
804 1 45.01000000 72.74000000 51.91000000
805 3 44.07000000 72.24000000 52.13000000
806 3 45.55000000 72.85000000 52.85000000
807 3 44.84000000 73.61000000 51.28000000
808 1 47.33000000 72.11000000 51.05000000
809 1 47.97000000 71.15000000 50.34000000
810 6 46.86000000 69.96000000 49.68000000
811 1 49.37000000 71.25000000 50.41000000
812 4 50.48000000 70.44000000 49.99000000
813 1 50.56000000 69.97000000 48.64000000
814 3 51.45000000 69.34000000 48.53000000
815 3 49.69000000 69.32000000 48.61000000
816 3 50.48000000 70.74000000 47.88000000
817 1 51.59000000 70.77000000 50.86000000
818 1 52.81000000 70.06000000 51.31000000
819 1 53.68000000 70.69000000 52.20000000
820 1 54.66000000 69.70000000 52.52000000
821 1 54.44000000 68.60000000 51.78000000
822 4 53.30000000 68.77000000 50.98000000
823 1 52.64000000 67.60000000 50.23000000
824 3 51.55000000 67.65000000 50.15000000
825 3 53.09000000 67.44000000 49.25000000
826 3 52.84000000 66.66000000 50.75000000
827 1 55.41000000 67.59000000 51.87000000
828 1 56.37000000 67.92000000 52.77000000
829 6 56.11000000 69.55000000 53.49000000
830 1 57.34000000 66.76000000 53.04000000
831 1 57.05000000 65.68000000 52.28000000
832 6 55.58000000 65.94000000 51.27000000
833 3 57.74000000 64.86000000 52.10000000
834 1 58.14000000 66.62000000 54.36000000
835 3 57.95000000 65.71000000 54.92000000
836 3 59.23000000 66.67000000 54.27000000
837 3 57.74000000 67.43000000 54.96000000
838 1 53.43000000 72.16000000 52.82000000
839 1 52.21000000 72.69000000 52.38000000
840 1 51.18000000 71.91000000 51.59000000
841 1 49.79000000 72.22000000 51.29000000
842 6 48.43000000 73.20000000 51.90000000
843 4 51.95000000 74.08000000 52.68000000
844 1 52.86000000 74.69000000 53.41000000
845 1 54.06000000 74.08000000 53.91000000
846 4 54.33000000 72.81000000 53.67000000
847 1 54.98000000 75.12000000 54.41000000
848 1 54.45000000 1.06000000 54.15000000
849 1 53.05000000 0.90000000 53.57000000
850 5 52.32000000 1.88000000 53.34000000
851 1 55.23000000 2.19000000 54.35000000
852 3 54.79000000 3.16000000 54.15000000
853 1 56.48000000 2.13000000 54.94000000
854 3 56.87000000 2.98000000 55.49000000
855 1 57.03000000 0.85000000 55.21000000
856 3 58.00000000 0.75000000 55.71000000
857 1 56.27000000 75.03000000 55.02000000
858 3 56.50000000 74.16000000 55.63000000
859 2 65.60000000 66.88000000 32.14000000
860 1 64.80000000 65.81000000 31.86000000
861 1 63.70000000 65.86000000 31.02000000
862 3 63.69000000 66.74000000 30.40000000
863 1 62.93000000 64.73000000 30.78000000
864 1 61.65000000 64.50000000 30.05000000
865 1 61.18000000 65.17000000 29.00000000
866 1 61.23000000 66.63000000 28.98000000
867 4 61.05000000 67.76000000 28.86000000
868 1 60.54000000 64.66000000 27.81000000
869 4 60.08000000 64.13000000 26.90000000
870 1 61.25000000 63.05000000 30.33000000
871 1 62.43000000 62.36000000 31.03000000
872 5 62.60000000 61.19000000 31.25000000
873 1 63.41000000 63.48000000 31.33000000
874 1 64.61000000 63.35000000 32.01000000
875 3 65.13000000 62.40000000 32.11000000
876 1 65.19000000 64.55000000 32.45000000
877 2 66.23000000 64.50000000 33.34000000
878 1 59.97000000 62.59000000 30.35000000
879 3 59.12000000 63.28000000 30.42000000
880 1 59.39000000 61.29000000 30.48000000
881 1 59.74000000 60.23000000 29.71000000
882 1 60.81000000 60.26000000 28.62000000
883 3 60.46000000 59.87000000 27.66000000
884 3 61.09000000 61.29000000 28.40000000
885 3 61.71000000 59.71000000 28.87000000
886 1 58.93000000 59.03000000 30.03000000
887 1 58.16000000 59.24000000 31.13000000
888 6 58.19000000 60.94000000 31.67000000
889 1 57.41000000 58.10000000 31.48000000
890 4 56.46000000 57.74000000 32.44000000
891 1 55.55000000 58.67000000 33.22000000
892 3 54.54000000 58.30000000 33.07000000
893 3 55.79000000 58.76000000 34.28000000
894 3 55.61000000 59.68000000 32.82000000
895 1 56.13000000 56.30000000 32.26000000
896 1 55.42000000 55.28000000 33.08000000
897 1 55.26000000 53.92000000 32.66000000
898 1 54.33000000 53.28000000 33.54000000
899 1 53.91000000 54.24000000 34.45000000
900 4 54.74000000 55.37000000 34.37000000
901 1 55.60000000 55.76000000 35.53000000
902 3 55.08000000 56.38000000 36.26000000
903 3 56.01000000 54.84000000 35.95000000
904 3 56.45000000 56.34000000 35.16000000
905 1 52.92000000 53.80000000 35.32000000
906 1 52.48000000 52.60000000 34.98000000
907 6 53.48000000 51.75000000 33.76000000
908 1 51.23000000 52.19000000 35.70000000
909 1 50.85000000 53.12000000 36.50000000
910 6 51.89000000 54.60000000 36.52000000
911 3 50.19000000 53.11000000 37.37000000
912 1 50.50000000 50.91000000 35.25000000
913 3 49.63000000 50.66000000 35.86000000
914 3 50.14000000 50.96000000 34.23000000
915 3 51.22000000 50.09000000 35.24000000
916 1 56.03000000 53.45000000 31.35000000
917 1 56.84000000 54.33000000 30.63000000
918 1 56.81000000 55.93000000 31.11000000
919 1 57.56000000 57.07000000 30.63000000
920 6 58.69000000 57.51000000 29.30000000
921 4 57.71000000 53.99000000 29.54000000
922 1 57.57000000 52.72000000 29.18000000
923 1 56.84000000 51.76000000 29.95000000
924 4 56.08000000 52.05000000 30.95000000
925 1 56.88000000 50.47000000 29.21000000
926 1 57.66000000 50.61000000 27.98000000
927 1 58.24000000 52.04000000 27.99000000
928 5 58.85000000 52.54000000 27.07000000
929 1 57.85000000 49.55000000 27.15000000
930 3 58.26000000 49.78000000 26.17000000
931 1 57.36000000 48.29000000 27.53000000
932 3 57.34000000 47.50000000 26.77000000
933 1 56.53000000 48.13000000 28.69000000
934 3 55.85000000 47.28000000 28.77000000
935 1 56.39000000 49.22000000 29.55000000
936 3 55.92000000 49.12000000 30.52000000
937 2 1.14000000 71.12000000 13.79000000
938 1 0.17000000 71.20000000 14.75000000
939 1 74.21000000 71.47000000 14.25000000
940 3 74.18000000 71.49000000 13.17000000
941 1 73.06000000 71.46000000 15.08000000
942 1 71.63000000 71.74000000 14.79000000
943 1 71.12000000 71.45000000 13.55000000
944 1 71.55000000 72.07000000 12.29000000
945 4 71.97000000 72.51000000 11.34000000
946 1 70.07000000 70.48000000 13.22000000
947 4 69.30000000 69.62000000 13.06000000
948 1 70.85000000 71.78000000 16.08000000
949 1 71.80000000 71.22000000 17.12000000
950 5 71.53000000 70.81000000 18.25000000
951 1 73.16000000 71.16000000 16.43000000
952 1 74.46000000 70.98000000 16.90000000
953 3 74.50000000 70.53000000 17.89000000
954 1 0.31000000 70.93000000 16.18000000
955 2 1.50000000 70.62000000 16.72000000
956 1 69.71000000 72.39000000 16.17000000
957 3 69.34000000 72.93000000 15.30000000
958 1 68.75000000 72.48000000 17.33000000
959 1 67.59000000 71.81000000 17.40000000
960 1 66.87000000 71.04000000 16.35000000
961 3 66.02000000 70.52000000 16.79000000
962 3 66.47000000 71.65000000 15.55000000
963 3 67.57000000 70.26000000 16.04000000
964 1 66.95000000 71.93000000 18.68000000
965 1 67.68000000 72.58000000 19.64000000
966 6 69.14000000 73.29000000 18.93000000
967 1 66.93000000 72.78000000 20.88000000
968 4 67.05000000 73.50000000 22.11000000
969 1 68.00000000 74.67000000 22.30000000
970 3 67.46000000 0.31000000 22.45000000
971 3 68.75000000 74.56000000 23.09000000
972 3 68.55000000 74.88000000 21.38000000
973 1 65.82000000 73.27000000 22.79000000
974 1 65.32000000 73.77000000 24.30000000
975 1 64.04000000 73.43000000 24.68000000
976 1 63.83000000 73.99000000 25.97000000
977 1 65.00000000 74.52000000 26.41000000
978 4 65.95000000 74.42000000 25.39000000
979 1 67.39000000 74.71000000 25.48000000
980 3 68.02000000 73.93000000 25.05000000
981 3 67.61000000 0.37000000 25.02000000
982 3 67.64000000 74.81000000 26.54000000
983 1 64.94000000 74.95000000 27.81000000
984 1 63.68000000 74.91000000 28.25000000
985 6 62.52000000 74.16000000 27.15000000
986 1 63.60000000 0.16000000 29.66000000
987 1 64.78000000 0.53000000 30.15000000
988 6 66.09000000 0.38000000 29.01000000
989 3 64.96000000 1.00000000 31.12000000
990 1 62.32000000 0.60000000 30.30000000
991 3 61.74000000 1.09000000 29.52000000
992 3 61.71000000 75.07000000 30.67000000
993 3 62.49000000 1.37000000 31.06000000
994 1 63.20000000 72.48000000 23.72000000
995 1 63.73000000 72.07000000 22.48000000
996 1 64.99000000 72.53000000 21.97000000
997 1 65.65000000 72.31000000 20.74000000
998 6 65.28000000 71.54000000 19.18000000
999 4 62.94000000 71.18000000 21.67000000
1000 1 61.77000000 70.75000000 22.19000000
1001 1 61.27000000 71.14000000 23.43000000
1002 4 61.99000000 71.96000000 24.17000000
1003 1 59.94000000 70.52000000 23.58000000
1004 1 59.63000000 69.72000000 22.48000000
1005 1 60.76000000 69.79000000 21.51000000
1006 5 60.63000000 69.39000000 20.35000000
1007 1 58.41000000 69.09000000 22.51000000
1008 3 57.99000000 68.52000000 21.68000000
1009 1 57.60000000 69.25000000 23.59000000
1010 3 56.63000000 68.74000000 23.55000000
1011 1 57.93000000 70.00000000 24.69000000
1012 3 57.34000000 69.90000000 25.61000000
1013 1 59.06000000 70.74000000 24.66000000
1014 3 59.20000000 71.67000000 25.21000000
1015 2 0.90000000 9.98000000 29.14000000
1016 1 2.02000000 10.74000000 29.57000000
1017 1 2.04000000 12.09000000 29.20000000
1018 3 1.43000000 12.58000000 28.45000000
1019 1 3.11000000 12.80000000 29.69000000
1020 1 3.37000000 14.34000000 29.65000000
1021 1 2.49000000 15.25000000 29.19000000
1022 1 2.74000000 16.36000000 28.22000000
1023 4 2.79000000 17.44000000 27.84000000
1024 1 1.06000000 15.31000000 29.63000000
1025 4 75.26000000 15.41000000 29.97000000
1026 1 4.67000000 14.58000000 30.37000000
1027 1 5.23000000 13.19000000 30.70000000
1028 5 6.40000000 12.84000000 30.79000000
1029 1 4.14000000 12.22000000 30.40000000
1030 1 4.03000000 10.88000000 30.78000000
1031 3 4.87000000 10.35000000 31.22000000
1032 1 2.95000000 10.12000000 30.44000000
1033 2 2.74000000 8.89000000 30.98000000
1034 1 5.33000000 15.76000000 30.31000000
1035 3 4.95000000 16.59000000 29.72000000
1036 1 6.51000000 16.26000000 30.92000000
1037 1 7.52000000 16.97000000 30.31000000
1038 1 7.65000000 17.26000000 28.86000000
1039 3 8.30000000 18.11000000 28.63000000
1040 3 7.95000000 16.40000000 28.27000000
1041 3 6.67000000 17.57000000 28.51000000
1042 1 8.51000000 17.36000000 31.23000000
1043 1 8.31000000 16.92000000 32.46000000
1044 6 6.84000000 16.02000000 32.64000000
1045 1 9.26000000 17.51000000 33.41000000
1046 4 9.42000000 17.54000000 34.79000000
1047 1 8.45000000 17.00000000 35.76000000
1048 3 7.59000000 16.61000000 35.22000000
1049 3 9.01000000 16.21000000 36.27000000
1050 3 8.11000000 17.72000000 36.50000000
1051 1 10.42000000 18.48000000 35.09000000
1052 1 10.94000000 19.05000000 36.37000000
1053 1 11.65000000 20.23000000 36.37000000
1054 1 11.94000000 20.56000000 37.71000000
1055 1 11.31000000 19.68000000 38.46000000
1056 4 10.63000000 18.73000000 37.69000000
1057 1 10.46000000 17.37000000 38.18000000
1058 3 10.88000000 17.30000000 39.19000000
1059 3 9.39000000 17.14000000 38.18000000
1060 3 10.93000000 16.61000000 37.57000000
1061 1 11.47000000 19.88000000 39.85000000
1062 1 12.28000000 20.95000000 40.11000000
1063 6 12.89000000 21.75000000 38.66000000
1064 1 12.66000000 21.12000000 41.51000000
1065 1 11.94000000 20.27000000 42.28000000
1066 6 10.86000000 19.13000000 41.35000000
1067 3 11.69000000 20.50000000 43.32000000
1068 1 13.41000000 22.31000000 42.01000000
1069 3 13.28000000 22.61000000 43.05000000
1070 3 14.47000000 22.20000000 41.79000000
1071 3 13.02000000 23.16000000 41.45000000
1072 1 12.13000000 20.93000000 35.08000000
1073 1 11.84000000 20.30000000 33.89000000
1074 1 10.84000000 19.09000000 33.90000000
1075 1 10.10000000 18.44000000 32.83000000
1076 6 9.95000000 18.54000000 31.06000000
1077 4 12.39000000 20.75000000 32.71000000
